,price,load_actual,Solar,Wind_Onshore,Wind_Offshore,residual_load,re_penetration,wind_share,solar_share,hour_cos,solar_peak_impact,price_lag_24h,price_lag_168h,hour_sin,is_weekend
2025-06-27 02:00:00+02:00,75.67,45861.54,52.07,22617.96,5561.08,17630.43,0.6155726563041712,0.6144372823066997,0.0011353739974715197,0.8660254037844387,45.09394277505572,102.83,103.24,0.49999999999999994,0
2025-06-27 03:00:00+02:00,80.41,45773.022,52.69,21393.74,5480.77,18845.821999999996,0.5882766490707125,0.5871255343376718,0.0011511147330407856,0.7071067811865476,37.25745630071919,98.62,105.01,0.7071067811865476,0
2025-06-27 04:00:00+02:00,82.39,45714.36,52.34,20741.65,5356.96,19563.41,0.5720511016669598,0.5709061660274802,0.001144935639479586,0.5000000000000001,26.17000000000001,98.79,104.27,0.8660254037844386,0
2025-06-27 05:00:00+02:00,88.9,47155.835,118.0,20207.0,5061.16,21769.675,0.5383461028735892,0.5358437614348256,0.002502341438763623,0.25881904510252074,30.54064732209745,102.91,109.04,0.9659258262890683,0
2025-06-27 06:00:00+02:00,105.58,51519.02,1906.58,19786.28,4891.43,24934.729999999996,0.5160092330948842,0.4790019297727325,0.037007303322151706,6.123233995736766e-17,1.1674435471591803e-13,119.9,120.9,1.0,0
2025-06-27 07:00:00+02:00,113.2,58098.302,5813.4,19855.05,3916.01,28513.842000000004,0.5092138493135306,0.40915240517700496,0.10006144413652569,-0.25881904510252063,-1504.6186367989933,120.91,118.66,0.9659258262890683,0
2025-06-27 08:00:00+02:00,107.7,60283.216,11245.32,20616.72,2586.46,25834.716,0.5714442971987427,0.38490282270275694,0.18654147449598574,-0.4999999999999998,-5622.659999999997,106.79,110.98,0.8660254037844387,0
2025-06-27 09:00:00+02:00,90.94,60988.085,16091.6,20581.91,2980.9,21333.674999999996,0.6501992971250041,0.3863510388955482,0.2638482582294558,-0.7071067811865475,-11378.479480141448,96.45,81.69,0.7071067811865476,0
2025-06-27 10:00:00+02:00,79.12,61690.598,19831.65,19528.21,2591.09,19739.648,0.6800217757655712,0.35855220596175774,0.3214695698038136,-0.8660254037844387,-17174.712698961666,88.95,15.83,0.49999999999999994,0
2025-06-27 11:00:00+02:00,67.45,63797.344,21919.24,19894.03,2862.05,19122.02399999999,0.7002692776677351,0.35669321907821117,0.3435760585895238,-0.9659258262890682,-21172.360008628395,77.88,4.03,0.258819045102521,0
2025-06-27 12:00:00+02:00,54.53,62457.978,22457.65,18452.22,2527.34,19020.767999999996,0.6954629559093316,0.33589880223147794,0.3595641536778536,-1.0,-22457.65,70.25,0.0,1.2246467991473532e-16,0
2025-06-27 13:00:00+02:00,28.3,61555.651,23142.22,18205.97,2609.31,17598.150999999998,0.7141099035732723,0.3381538439094731,0.3759560596637992,-0.9659258262890683,-22353.667975663404,59.25,-1.0,-0.2588190451025208,0
2025-06-27 14:00:00+02:00,7.87,58695.849,25121.81,15195.06,2640.61,15738.368999999999,0.7318657235880514,0.3038659514065466,0.4279997721815047,-0.8660254037844388,-21756.125649045953,51.12,-0.17,-0.4999999999999997,0
2025-06-27 15:00:00+02:00,9.88,59231.013,25548.98,14236.05,3275.8,16170.182999999997,0.7269980339522473,0.29565339360311127,0.431344640349136,-0.7071067811865479,-18065.85701039949,48.99,0.91,-0.7071067811865471,0
2025-06-27 16:00:00+02:00,29.92,57926.911,23734.61,14546.84,3599.76,16045.701000000001,0.7230009209363848,0.31326717904912965,0.40973374188725514,-0.5000000000000004,-11867.305000000011,63.04,28.99,-0.8660254037844385,0
2025-06-27 17:00:00+02:00,70.68,57386.542,19606.7,14113.04,3770.57,19896.231999999996,0.6532944605723063,0.311634215562248,0.34166024501005826,-0.25881904510252063,-5074.587371611591,70.3,87.35,-0.9659258262890683,0
2025-06-27 18:00:00+02:00,91.73,56657.832,14168.68,13346.46,3613.06,25529.632,0.5494068322275374,0.29933231472746785,0.25007451750006954,-1.8369701987210297e-16,-2.602744291521468e-12,89.23,111.01,-1.0,0
2025-06-27 19:00:00+02:00,107.15,57289.143,8298.87,11005.57,3729.67,34255.032999999996,0.40206763085982977,0.2572082462465881,0.14485938461324166,0.2588190451025203,2147.9056088299526,93.95,136.13,-0.9659258262890684,0
2025-06-27 20:00:00+02:00,124.86,55699.426,3404.96,7818.13,4221.73,40254.606,0.2772886743931616,0.21615770331277742,0.061130971080384205,0.5000000000000001,1702.4800000000005,99.14,201.29,-0.8660254037844386,0
2025-06-27 21:00:00+02:00,134.94,52791.046,659.9,5610.57,4204.13,42316.446,0.19841622384220228,0.18591599795162234,0.012500225890580004,0.7071067811865474,466.61976490500257,100.0,178.63,-0.7071067811865477,0
2025-06-27 22:00:00+02:00,126.24,50635.189,115.79,4991.07,4293.29,41235.039,0.18564461169484328,0.1833578620591305,0.002286749635712824,0.8660254037844384,100.27708150420013,108.64,137.05,-0.5000000000000004,0
2025-06-27 23:00:00+02:00,107.7,48350.784,74.33,7321.52,4752.18,36202.754,0.2512478391250078,0.24971053209809382,0.0015373070269139792,0.9659258262890681,71.79726666806643,97.23,121.38,-0.25881904510252157,0
2025-06-28 00:00:00+02:00,94.7,45741.874,67.31,10019.23,5281.35,30373.984000000004,0.33596983805254677,0.3344983198545822,0.0014715181979645172,1.0,67.31,84.5,118.52,0.0,1
2025-06-28 01:00:00+02:00,89.61,43220.675,68.05,11148.58,6040.97,25963.075000000004,0.3992903859090585,0.3977159079537744,0.0015744779552841319,0.9659258262890683,65.7312524789711,78.83,110.48,0.25881904510252074,1
2025-06-28 02:00:00+02:00,82.02,41599.264,63.74,11913.4,6506.07,23116.054000000004,0.44431579366404167,0.4427835550167426,0.0015322386472991444,0.8660254037844387,55.20045923722012,75.67,108.15,0.49999999999999994,1
2025-06-28 03:00:00+02:00,76.59,40544.176,54.04,13045.67,6705.53,20738.935999999998,0.4884854485635619,0.4871525814213119,0.0013328671422499743,0.7071067811865476,38.21205045532103,80.41,106.76,0.7071067811865476,1
2025-06-28 04:00:00+02:00,70.27,39915.118,52.54,13851.69,6044.16,19966.728000000003,0.4997702875386714,0.49845399429860127,0.0013162932400700906,0.5000000000000001,26.270000000000007,82.39,109.1,0.8660254037844386,1
2025-06-28 05:00:00+02:00,75.4,39135.31,132.4,14583.93,5215.45,19203.53,0.5093042574595679,0.5059211234049251,0.003383134054642726,0.25881904510252074,34.26764157157375,88.9,104.45,0.9659258262890683,1
2025-06-28 06:00:00+02:00,74.0,40744.313,2160.02,14293.99,5555.48,18734.823000000004,0.5401855714195009,0.48717154710646365,0.053014024313037256,6.123233995736766e-17,1.322630789547133e-13,105.58,100.71,1.0,1
2025-06-28 07:00:00+02:00,58.84,43207.171,7882.54,12499.83,5351.51,17473.291000000005,0.5955928010190715,0.41315688083350793,0.18243592018556362,-0.25881904510252063,-2040.151475782423,113.2,90.74,0.9659258262890683,1
2025-06-28 08:00:00+02:00,27.8,47064.215,17586.62,10671.39,5373.39,13432.814999999995,0.7145853808461483,0.3409125170790589,0.3736728637670893,-0.4999999999999998,-8793.309999999996,107.7,75.93,0.8660254037844387,1
2025-06-28 09:00:00+02:00,2.34,49561.899,27662.81,11103.22,4817.99,5977.879000000001,0.8793855941637748,0.32123890168130964,0.5581466924824653,-0.7071067811865475,-19560.56053767504,90.94,23.4,0.7071067811865476,1
2025-06-28 10:00:00+02:00,0.01,51346.389,35613.06,11811.36,4476.58,-554.6109999999971,1.0108013632662658,0.3172168543341967,0.6935845089320691,-0.8660254037844387,-30841.814666499442,79.12,0.19,0.49999999999999994,1
2025-06-28 11:00:00+02:00,-0.04,50371.267,39149.37,11065.51,2333.91,-2177.5230000000083,1.0432294665131217,0.2660131618289451,0.7772163046841765,-0.9659258262890682,-37815.38756594646,67.45,-2.01,0.258819045102521,1
2025-06-28 12:00:00+02:00,-1.0,49654.639,40966.74,11948.21,2233.32,-5493.630999999994,1.1106368128061508,0.28560332499849606,0.8250334878076547,-1.0,-40966.74,54.53,-13.96,1.2246467991473532e-16,1
2025-06-28 13:00:00+02:00,-2.01,48549.204,40307.38,12027.26,1724.24,-5509.6759999999995,1.1134864332688132,0.28324872226535375,0.8302377110034594,-0.9659258262890683,-38933.93933204746,28.3,-29.98,-0.2588190451025208,1
2025-06-28 14:00:00+02:00,-3.09,47905.87,38879.65,11690.64,1929.08,-4593.5,1.0958859530157787,0.28430169413476886,0.8115842588810097,-0.8660254037844388,-33670.76459024766,7.87,-26.31,-0.4999999999999997,1
2025-06-28 15:00:00+02:00,-1.01,47004.994,36362.04,12380.34,1861.34,-3598.7260000000024,1.0765605033371561,0.3029822746068216,0.7735782287303345,-0.7071067811865479,-25711.845061776505,9.88,-4.42,-0.7071067811865471,1
2025-06-28 16:00:00+02:00,-1.0,46993.539,31514.59,12723.56,1910.01,845.3789999999935,0.9820107398168078,0.31139536011535546,0.6706153797014522,-0.5000000000000004,-15757.295000000015,29.92,0.09,-0.8660254037844385,1
2025-06-28 17:00:00+02:00,2.97,48721.27,27241.92,13941.94,5165.83,2371.5799999999945,0.9513235184550815,0.3921853843300883,0.559138134124993,-0.25881904510252063,-7050.727721159258,70.68,59.99,-0.9659258262890683,1
2025-06-28 18:00:00+02:00,62.73,49113.326,18948.47,15714.03,6314.69,8136.135999999999,0.8343395436098138,0.4485283688585864,0.3858111747512274,-1.8369701987210297e-16,-3.480777470135947e-12,91.73,100.95,-1.0,1
2025-06-28 19:00:00+02:00,95.03,50212.876,10115.5,15386.52,6718.33,17992.525999999998,0.6416750556172086,0.44022274286778557,0.2014523127494231,0.2588190451025203,2618.0840507345442,107.15,127.9,-0.9659258262890684,1
2025-06-28 20:00:00+02:00,108.99,49566.668,3509.26,12965.51,6385.79,26706.107999999997,0.4612083265310471,0.3904095389264415,0.07079878760460559,0.5000000000000001,1754.6300000000006,124.86,156.74,-0.8660254037844386,1
2025-06-28 21:00:00+02:00,123.86,47580.859,518.77,11235.63,6032.22,29794.238999999998,0.3738188081051668,0.3629158943935838,0.010902913711583055,0.7071067811865474,366.8257848761452,134.94,165.3,-0.7071067811865477,1
2025-06-28 22:00:00+02:00,119.84,46718.508,114.1,9605.89,6021.46,30977.058,0.33694248112546743,0.334500194227093,0.0024422868983744084,0.8660254037844384,98.81349857180442,126.24,140.78,-0.5000000000000004,1
2025-06-28 23:00:00+02:00,103.5,44797.048,65.17,10104.32,5996.53,28631.028000000002,0.36087243963039706,0.35941765627056493,0.0014547833598321032,0.9659258262890681,62.94938609925857,107.7,119.2,-0.25881904510252157,1
2025-06-29 00:00:00+02:00,95.07,43082.772,64.46,10622.12,6565.94,25830.251999999997,0.4004505559670116,0.39895436626036973,0.0014961897066419032,1.0,64.46,94.7,108.15,0.0,1
2025-06-29 01:00:00+02:00,89.42,40913.896,60.78,11093.55,6209.21,23550.356,0.42439224071938786,0.42290668187649494,0.001485558842892889,0.9659258262890683,58.70897172184957,89.61,101.07,0.25881904510252074,1
2025-06-29 02:00:00+02:00,89.66,38838.888,54.06,11671.62,5894.36,21218.847999999998,0.4536700432823927,0.4522781393741242,0.0013919039082684345,0.8660254037844387,46.817333328586756,82.02,97.46,0.49999999999999994,1
2025-06-29 03:00:00+02:00,86.82,38140.318,52.4,11947.71,5780.82,20359.388,0.4661977385715557,0.4648238643421903,0.001373874229365366,0.7071067811865476,37.052395334175095,76.59,92.12,0.7071067811865476,1
2025-06-29 04:00:00+02:00,85.31,37615.002,52.14,11957.55,4710.35,20894.962,0.44450456230203045,0.44311841323310314,0.0013861490689273392,0.5000000000000001,26.070000000000007,70.27,89.69,0.8660254037844386,1
2025-06-29 05:00:00+02:00,85.3,37162.313,134.28,11597.19,4423.26,21007.583,0.4347073337442694,0.43109399568320733,0.0036133380610620224,0.25881904510252074,34.75422137636649,75.4,87.95,0.9659258262890683,1
2025-06-29 06:00:00+02:00,86.39,37892.252,1952.92,10525.95,3754.65,21658.732,0.4284126475248819,0.3768738791244184,0.05153876840046351,6.123233995736766e-17,1.1958186134954247e-13,74.0,71.98,1.0,1
2025-06-29 07:00:00+02:00,74.92,39207.775,7661.21,7565.24,2938.87,21042.455,0.46330912682497283,0.2679088522620832,0.19540027456288964,-0.25881904510252063,-1982.8670565298821,58.84,26.44,0.9659258262890683,1
2025-06-29 08:00:00+02:00,47.52,42495.746,17483.82,6552.02,2664.34,15795.565999999999,0.6283024187879889,0.21687723754749477,0.41142518124049404,-0.4999999999999998,-8741.909999999996,27.8,0.0,0.8660254037844387,1
2025-06-29 09:00:00+02:00,1.99,43345.92,27362.68,6979.69,1235.82,7767.729999999996,0.8207967439611388,0.18953364007500592,0.6312631038861328,-0.7071067811865475,-19348.33657943752,2.34,-0.09,0.7071067811865476,1
2025-06-29 10:00:00+02:00,0.0,45746.866,35410.35,7454.39,1083.89,1798.2360000000044,0.960691602349328,0.1866418565153731,0.774049745833955,-0.8660254037844387,-30666.2626568983,0.01,-11.11,0.49999999999999994,1
2025-06-29 11:00:00+02:00,-0.26,45076.981,38892.92,7113.21,197.76,-1126.9089999999997,1.0249996555891798,0.1621885458566979,0.8628111097324819,-0.9659258262890682,-37567.67588779463,-0.04,-38.56,0.258819045102521,1
2025-06-29 12:00:00+02:00,-5.4,45503.354,41048.97,8825.75,412.15,-4783.516000000003,1.105124470604958,0.20301580406578382,0.9021086665391743,-1.0,-41048.97,-1.0,-67.41,1.2246467991473532e-16,1
2025-06-29 13:00:00+02:00,-20.1,45304.303,41431.52,9716.07,399.13,-6242.416999999994,1.1377886113820137,0.2232723898213377,0.9145162215606759,-0.9659258262890683,-40019.77519041206,-2.01,-99.01,-0.2588190451025208,1
2025-06-29 14:00:00+02:00,-24.01,44243.718,41017.55,10720.8,349.82,-7844.452000000005,1.1773009221331716,0.250219025444471,0.9270818966887006,-0.8660254037844388,-35522.24030099841,-3.09,-81.0,-0.4999999999999997,1
2025-06-29 15:00:00+02:00,-15.45,44174.635,38548.98,11425.99,751.68,-6552.014999999999,1.1483207501318347,0.2756710949620749,0.8726496551697598,-0.7071067811865479,-27258.245165824614,-1.01,-40.09,-0.7071067811865471,1
2025-06-29 16:00:00+02:00,-2.69,43864.555,34972.09,11997.42,863.05,-3968.0049999999974,1.0904603956429058,0.29318592198188265,0.797274473661023,-0.5000000000000004,-17486.045000000013,-1.0,-7.68,-0.8660254037844385,1
2025-06-29 17:00:00+02:00,0.01,47089.128,31045.66,12896.44,2207.95,939.0780000000013,0.9800574349136386,0.3207617265709401,0.6592957083426986,-0.25881904510252063,-8035.20807577752,2.97,-0.01,-0.9659258262890683,1
2025-06-29 18:00:00+02:00,77.44,49215.717,22642.78,15859.6,2067.77,8645.567000000003,0.8243332104660793,0.3642610753796394,0.46007213508643996,-1.8369701987210297e-16,-4.159411207619655e-12,62.73,69.75,-1.0,1
2025-06-29 19:00:00+02:00,102.14,50219.994,12208.72,17085.67,2005.76,18919.844,0.6232607275898917,0.3801559593973667,0.24310476819252508,0.2588190451025203,3159.8492523240416,95.03,109.33,-0.9659258262890684,1
2025-06-29 20:00:00+02:00,111.98,49816.0,4187.1,14201.49,1925.21,29502.2,0.40777661795407094,0.3237253091376265,0.08405130881644453,0.5000000000000001,2093.5500000000006,108.99,123.9,-0.8660254037844386,1
2025-06-29 21:00:00+02:00,118.07,48777.2,737.77,12192.92,1832.64,34013.869999999995,0.30266866486801214,0.28754336042249246,0.015125304445519629,0.7071067811865474,521.682169955999,123.86,134.33,-0.7071067811865477,1
2025-06-29 22:00:00+02:00,113.73,48708.397,108.75,11974.2,1877.32,34748.12699999999,0.28660910355970043,0.284376428975891,0.0022326745838094405,0.8660254037844384,94.18026266155768,119.84,126.32,-0.5000000000000004,1
2025-06-29 23:00:00+02:00,101.0,47003.405,61.97,12361.82,1822.91,32756.705,0.30309931801749257,0.30178090289416265,0.001318415123329895,0.9659258262890681,59.85842345513355,103.5,101.63,-0.25881904510252157,1
2025-06-30 00:00:00+02:00,98.73,44053.172,79.62,11577.52,1811.02,30585.011999999995,0.3057250905791756,0.30391772923865734,0.0018073613405182266,1.0,79.62,95.07,70.3,0.0,0
2025-06-30 01:00:00+02:00,89.03,42144.22,52.45,10222.53,1803.44,30065.8,0.28659730800570044,0.2853527719815434,0.0012445360241570493,0.9659258262890683,50.662809588861634,89.42,63.8,0.25881904510252074,0
2025-06-30 02:00:00+02:00,85.03,41194.956,52.4,9209.49,1766.7,30166.365999999998,0.2677169991394092,0.26644499875178895,0.0012720003876202709,0.8660254037844387,45.37973115830459,89.66,63.79,0.49999999999999994,0
2025-06-30 03:00:00+02:00,84.13,40299.762,52.7,8422.11,1592.17,30232.782,0.24980246781606305,0.24849476778547724,0.0013077000305857886,0.7071067811865476,37.264527368531056,86.82,64.51,0.7071067811865476,0
2025-06-30 04:00:00+02:00,86.51,40732.306,52.58,8124.79,1423.64,31131.295999999995,0.2357099546487744,0.2344190873946592,0.0012908672541151979,0.5000000000000001,26.290000000000006,85.31,72.5,0.8660254037844386,0
2025-06-30 05:00:00+02:00,97.41,42738.545,154.27,7747.73,1352.51,33484.034999999996,0.2165377880786536,0.21292816589802016,0.003609622180633431,0.25881904510252074,39.92801408796588,85.3,84.92,0.9659258262890683,0
2025-06-30 06:00:00+02:00,114.9,49073.954,2260.18,6807.18,1348.2,38658.394,0.21224211931241574,0.16618550850824046,0.046056610804175266,6.123233995736766e-17,1.3839611012484324e-13,86.39,89.12,1.0,0
2025-06-30 07:00:00+02:00,111.7,55010.742,8431.62,4758.14,1196.0,40624.981999999996,0.2615081977988954,0.10823595144381075,0.15327224635508463,-0.25881904510252063,-2182.2638370673153,74.92,92.24,0.9659258262890683,0
2025-06-30 08:00:00+02:00,108.52,59757.603,19211.69,2864.7,1120.79,36560.423,0.3881879264802505,0.06669427486909071,0.3214936516111598,-0.4999999999999998,-9605.844999999996,47.52,78.96,0.8660254037844387,0
2025-06-30 09:00:00+02:00,91.77,60188.066,30875.67,2003.6,991.59,26317.206000000006,0.5627504296283584,0.049763851857276824,0.5129865777710817,-0.7071067811865475,-21832.395630678046,1.99,18.64,0.7071067811865476,0
2025-06-30 10:00:00+02:00,74.65,59722.627,39473.65,1561.18,476.19,18211.606999999996,0.6950635309461521,0.034113871112869835,0.6609496598332824,-0.8660254037844387,-34185.18368009561,0.0,-0.01,0.49999999999999994,0
2025-06-30 11:00:00+02:00,43.73,58835.901,45500.51,1508.26,147.68,11679.450999999994,0.8014910827999389,0.028145060615286578,0.7733460221846522,-0.9659258262890682,-43950.117718324014,-0.26,-6.11,0.258819045102521,0
2025-06-30 12:00:00+02:00,19.05,58521.301,48973.92,1490.37,194.93,7862.080999999998,0.8656543708759995,0.028798061068396275,0.8368563098076032,-1.0,-48973.92,-5.4,-12.76,1.2246467991473532e-16,0
2025-06-30 13:00:00+02:00,9.96,58136.953,50305.18,1483.06,84.03,6264.6830000000045,0.8922426670692563,0.026955145034862765,0.8652875220343935,-0.9659258262890683,-48591.072558120315,-20.1,-26.45,-0.2588190451025208,0
2025-06-30 14:00:00+02:00,19.65,57524.511,49234.71,1565.31,103.55,6620.940999999999,0.8849022636628758,0.029011285293672466,0.8558909783692034,-0.8660254037844388,-42638.50960795975,-24.01,-32.75,-0.4999999999999997,0
2025-06-30 15:00:00+02:00,60.0,57185.824,46439.77,1569.59,427.48,8748.984000000004,0.8470078178815784,0.03492246609929062,0.8120853517822878,-0.7071067811865479,-32837.87628374361,-15.45,-32.69,-0.7071067811865471,0
2025-06-30 16:00:00+02:00,80.5,56665.978,41023.72,1594.82,379.3,13668.137999999999,0.7587946333512501,0.034837835146867134,0.7239567982043829,-0.5000000000000004,-20511.86000000002,-2.69,-25.0,-0.8660254037844385,0
2025-06-30 17:00:00+02:00,91.98,56729.211,34101.61,1518.55,733.33,20375.720999999998,0.6408248829690228,0.03969524624624164,0.6011296367227811,-0.25881904510252063,-8826.146136658568,0.01,-13.11,-0.9659258262890683,0
2025-06-30 18:00:00+02:00,110.01,57418.284,23314.02,1573.56,820.82,31709.884,0.4477389118769206,0.04170065409826598,0.40603825777865465,-1.8369701987210297e-16,-4.2827159952386065e-12,77.44,-1.01,-1.0,0
2025-06-30 19:00:00+02:00,178.94,57990.817,12160.72,1807.26,878.32,43144.51700000001,0.25601122329419845,0.04631043566777133,0.2097007876264271,0.2588190451025203,3147.4259381591205,102.14,20.0,-0.9659258262890684,0
2025-06-30 20:00:00+02:00,288.97,57498.352,4167.68,2576.78,1001.42,49752.471999999994,0.1347148175655539,0.06223134882196277,0.07248346874359113,0.5000000000000001,2083.8400000000006,111.98,83.5,-0.8660254037844386,0
2025-06-30 21:00:00+02:00,233.35,55466.295,702.55,4116.45,1248.71,49398.585,0.10939454311848304,0.09672829238008415,0.012666250738398877,0.7071067811865474,496.7778691226088,118.07,90.0,-0.7071067811865477,0
2025-06-30 22:00:00+02:00,157.0,53419.489,59.17,6157.76,1475.45,45727.109000000004,0.14399950549882645,0.14289185731447188,0.0011076481843545901,0.8660254037844384,51.24272314192522,113.73,97.78,-0.5000000000000004,0
2025-06-30 23:00:00+02:00,122.65,49605.757,56.75,8755.5,1868.21,38925.297,0.2153068644834913,0.21416284404247676,0.001144020441014538,0.9659258262890681,54.816290641904615,101.0,89.53,-0.25881904510252157,0
2025-07-01 00:00:00+02:00,111.28,46870.729,64.35,10704.61,2242.918,33858.850999999995,0.2776120251938049,0.2762391001001926,0.0013729250936122626,1.0,64.35,98.73,77.08,0.0,0
2025-07-01 01:00:00+02:00,95.29,45303.027,54.227,11478.734,2465.138,31304.928,0.30898816098977233,0.3077911769560122,0.0011969840337600398,0.9659258262890683,52.37925978217731,89.03,66.79,0.25881904510252074,0
2025-07-01 02:00:00+02:00,89.1,43548.878,52.596,11585.667,2695.229,29215.386,0.3291357357128696,0.32792798932730255,0.0012077463855670403,0.8660254037844387,45.54947213744634,85.03,63.79,0.49999999999999994,0
2025-07-01 03:00:00+02:00,88.08,43878.83,52.583,11248.125,2972.346,29605.776,0.3252833769724489,0.32408500864767814,0.0011983683247707379,0.7071067811865476,37.18179587513223,84.13,58.12,0.7071067811865476,0
2025-07-01 04:00:00+02:00,90.01,44663.073,52.43,10926.948,3298.7,30384.994999999995,0.31968418294907747,0.3185102825325074,0.0011739004165700825,0.5000000000000001,26.215000000000007,86.51,66.52,0.8660254037844386,0
2025-07-01 05:00:00+02:00,96.5,46384.021,140.96,10633.734,3170.289,32439.038,0.30064196029921597,0.2976029827168283,0.0030389775823876936,0.25881904510252074,36.48313259765133,97.41,69.75,0.9659258262890683,0
2025-07-01 06:00:00+02:00,114.97,51601.1,2136.044,9509.404,3169.436,36786.216,0.2871040346039135,0.24570871551187864,0.04139531909203486,6.123233995736766e-17,1.3079497237189544e-13,114.9,88.15,1.0,0
2025-07-01 07:00:00+02:00,120.11,57191.037,8134.074,7328.19,2149.004,39579.769,0.3079375532218449,0.16571117603620303,0.14222637718564188,-0.25881904510252063,-2105.2532654732404,111.7,88.02,0.9659258262890683,0
2025-07-01 08:00:00+02:00,114.72,60737.629,18901.885,3104.973,1570.538,37160.233,0.3881843329775023,0.07697881983506469,0.3112055131424376,-0.4999999999999998,-9450.942499999996,108.52,41.27,0.8660254037844387,0
2025-07-01 09:00:00+02:00,91.19,61611.443,30565.55,1092.126,1107.128,28846.639,0.5317973805612701,0.035695544413721976,0.4961018361475481,-0.7071067811865475,-21613.107675696476,91.77,-0.01,0.7071067811865476,0
2025-07-01 10:00:00+02:00,84.31,60247.017,38583.599,721.73,792.297,20149.390999999996,0.6655537152984687,0.02513032304985324,0.6404233922486154,-0.8660254037844387,-33414.37690343187,74.65,-4.01,0.49999999999999994,0
2025-07-01 11:00:00+02:00,69.56,60853.284,44480.877,714.346,342.67,15315.391000000003,0.7483226870714158,0.017369908910749996,0.730952778160666,-0.9659258262890682,-42965.22787028741,43.73,-12.41,0.258819045102521,0
2025-07-01 12:00:00+02:00,44.54,60247.793,47779.788,651.547,167.816,11648.642,0.8066544611849931,0.01359988406546278,0.7930545771195304,-1.0,-47779.788,19.05,-20.09,1.2246467991473532e-16,0
2025-07-01 13:00:00+02:00,42.47,59965.107,48358.19,578.353,48.576,10979.987999999998,0.8168937145396906,0.010454896711849442,0.8064388178278411,-0.9659258262890683,-46710.424633593764,9.96,-22.75,-0.2588190451025208,0
2025-07-01 14:00:00+02:00,57.65,59251.58,46530.461,513.796,124.994,12082.328999999998,0.7960842731957528,0.010780978330029344,0.7853032948657235,-0.8660254037844388,-40296.56127580108,19.65,-19.27,-0.4999999999999997,0
2025-07-01 15:00:00+02:00,78.14,58720.64,43044.559,541.91,118.53,15015.640999999996,0.7442868299800548,0.011247152619589976,0.7330396773604647,-0.7071067811865479,-30437.09956208445,60.0,-7.56,-0.7071067811865471,0
2025-07-01 16:00:00+02:00,90.8,58815.008,38270.879,494.433,209.358,19840.338000000003,0.6626653863585293,0.011966180468767426,0.650699205889762,-0.5000000000000004,-19135.43950000002,80.5,-3.06,-0.8660254037844385,0
2025-07-01 17:00:00+02:00,102.02,60062.799,31435.364,871.491,492.046,27263.897999999994,0.5460767987186212,0.022701855769325704,0.5233749429492954,-0.25881904510252063,-8136.070892930154,91.98,2.09,-0.9659258262890683,0
2025-07-01 18:00:00+02:00,152.08,59626.494,22286.811,795.26,527.293,36017.13,0.39595425483175317,0.02218062661876447,0.3737736282129887,-1.8369701987210297e-16,-4.0940207631528034e-12,110.01,61.77,-1.0,0
2025-07-01 19:00:00+02:00,307.27,59591.012,11503.952,995.034,826.316,46265.71000000001,0.22361261460033602,0.030564172999780568,0.19304844160055545,0.2588190451025203,2977.4418715452284,178.94,97.25,-0.9659258262890684,0
2025-07-01 20:00:00+02:00,476.19,59119.124,3997.934,1289.947,1148.166,52683.077000000005,0.10886573691450503,0.04124068211836156,0.06762505479614346,0.5000000000000001,1998.9670000000006,288.97,123.9,-0.8660254037844386,0
2025-07-01 21:00:00+02:00,406.81,56682.907,709.689,2116.976,1404.495,52451.747,0.07464613626820515,0.06212580099323417,0.01252033527497099,0.7071067811865474,501.8259044334996,233.35,122.49,-0.7071067811865477,0
2025-07-01 22:00:00+02:00,250.01,55313.699,76.117,3545.771,1906.854,49784.957,0.09995249097334821,0.09857639424909913,0.0013760967242490872,0.8660254037844384,65.9192556598601,157.0,97.41,-0.5000000000000004,0
2025-07-01 23:00:00+02:00,147.65,51532.171,54.853,5805.834,2894.499,42776.985,0.16989748015855957,0.1688330382975714,0.0010644418609881583,0.9659258262890681,52.983929349434256,122.65,98.02,-0.25881904510252157,0
2025-07-02 00:00:00+02:00,119.29,48555.076,64.247,7670.274,3767.912,37052.643,0.23689455248715913,0.23557137465916023,0.0013231778279988687,1.0,64.247,111.28,78.85,0.0,0
2025-07-02 01:00:00+02:00,102.7,46500.574,53.142,9486.458,4140.427,32820.547,0.29419049751945,0.29304767291689776,0.001142824602552218,0.9659258262890683,51.33123026065367,95.29,67.63,0.25881904510252074,0
2025-07-02 02:00:00+02:00,92.54,45617.6,52.34,10321.604,3083.21,32160.446,0.29499916698817996,0.29385180281294937,0.001147364175230613,0.8660254037844387,45.32776963407753,89.1,70.02,0.49999999999999994,0
2025-07-02 03:00:00+02:00,92.08,45312.386,52.743,10722.286,2764.713,31772.644,0.2988088510721991,0.29764486469549406,0.0011639863767050362,0.7071067811865476,37.29493296012208,88.08,69.07,0.7071067811865476,0
2025-07-02 04:00:00+02:00,91.71,45284.379,52.726,10362.121,2850.493,32019.039,0.2929341263573472,0.2917697954961467,0.0011643308612005036,0.5000000000000001,26.363000000000007,90.01,70.01,0.8660254037844386,0
2025-07-02 05:00:00+02:00,100.55,47140.442,135.509,10490.852,2485.724,34028.357,0.27814938604097095,0.27527480544200245,0.002874580598968503,0.25881904510252074,35.07230998279748,96.5,82.77,0.9659258262890683,0
