,price,load_actual,Solar,Wind_Onshore,Wind_Offshore
2025-06-25 11:00:00+02:00,0.07,59490.107,39679.89,17992.49,1160.87
2025-06-25 12:00:00+02:00,-0.02,59366.325,42247.21,18668.93,1026.78
2025-06-25 13:00:00+02:00,-0.14,58746.239,42133.31,18994.55,728.92
2025-06-25 14:00:00+02:00,-0.51,58502.076,41398.38,18239.56,595.12
2025-06-25 15:00:00+02:00,0.0,59368.702,39154.52,17260.12,592.34
2025-06-25 16:00:00+02:00,17.84,58240.956,34605.32,15314.09,373.76
2025-06-25 17:00:00+02:00,84.47,58436.687,28539.37,12834.63,693.01
2025-06-25 18:00:00+02:00,105.8,58746.878,20388.25,10528.29,649.75
2025-06-25 19:00:00+02:00,134.19,59815.058,11028.08,7759.44,480.83
2025-06-25 20:00:00+02:00,200.0,58833.551,4052.67,4538.41,357.31
2025-06-25 21:00:00+02:00,247.02,55937.724,724.28,2691.11,299.93
2025-06-25 22:00:00+02:00,173.62,53718.565,80.95,2139.16,237.71
2025-06-25 23:00:00+02:00,126.84,50162.711,62.08,2444.99,259.65
2025-06-26 00:00:00+02:00,119.95,46953.7,66.74,2571.83,319.73
2025-06-26 01:00:00+02:00,107.63,45100.179,52.62,2954.04,397.08
2025-06-26 02:00:00+02:00,102.83,43013.475,52.67,3955.78,559.5
2025-06-26 03:00:00+02:00,98.62,41928.077,52.7,6254.62,722.12
2025-06-26 04:00:00+02:00,98.79,42255.877,53.51,7948.22,769.77
2025-06-26 05:00:00+02:00,102.91,45812.286,201.85,7815.38,768.21
2025-06-26 06:00:00+02:00,119.9,51412.529,2144.08,9263.92,1027.32
2025-06-26 07:00:00+02:00,120.91,56794.999,6487.51,8241.58,1134.57
2025-06-26 08:00:00+02:00,106.79,60484.478,13253.86,6603.57,1823.15
2025-06-26 09:00:00+02:00,96.45,61841.593,20456.91,6938.7,1830.61
2025-06-26 10:00:00+02:00,88.95,62029.324,26180.18,8317.63,1049.85
2025-06-26 11:00:00+02:00,77.88,62896.539,30249.28,9354.61,838.47
2025-06-26 12:00:00+02:00,70.25,62264.125,33560.34,10720.31,450.5
2025-06-26 13:00:00+02:00,59.25,62438.178,35146.94,11277.88,514.43
2025-06-26 14:00:00+02:00,51.12,59887.261,33360.49,13476.91,611.91
2025-06-26 15:00:00+02:00,48.99,59895.746,30113.03,17255.83,1174.52
2025-06-26 16:00:00+02:00,63.04,59619.31,23985.75,20230.09,1375.79
2025-06-26 17:00:00+02:00,70.3,59153.549,18709.05,22703.36,2619.74
2025-06-26 18:00:00+02:00,89.23,60675.103,12348.47,26028.52,3879.9
2025-06-26 19:00:00+02:00,93.95,59856.935,7259.18,25867.0,4577.15
2025-06-26 20:00:00+02:00,99.14,58825.789,3186.66,25169.29,4495.71
2025-06-26 21:00:00+02:00,100.0,55742.438,522.97,23902.39,5360.93
2025-06-26 22:00:00+02:00,108.64,53205.066,116.86,22415.5,5849.78
2025-06-26 23:00:00+02:00,97.23,51311.627,63.4,23246.67,5572.04
2025-06-27 00:00:00+02:00,84.5,47922.953,60.14,22253.06,6067.53
2025-06-27 01:00:00+02:00,78.83,46276.317,55.28,22350.47,6457.87
2025-06-27 02:00:00+02:00,75.67,45861.54,52.07,22617.96,5561.08
2025-06-27 03:00:00+02:00,80.41,45773.022,52.69,21393.74,5480.77
2025-06-27 04:00:00+02:00,82.39,45714.36,52.34,20741.65,5356.96
2025-06-27 05:00:00+02:00,88.9,47155.835,118.0,20207.0,5061.16
2025-06-27 06:00:00+02:00,105.58,51519.02,1906.58,19786.28,4891.43
2025-06-27 07:00:00+02:00,113.2,58098.302,5813.4,19855.05,3916.01
2025-06-27 08:00:00+02:00,107.7,60283.216,11245.32,20616.72,2586.46
2025-06-27 09:00:00+02:00,90.94,60988.085,16091.6,20581.91,2980.9
2025-06-27 10:00:00+02:00,79.12,61690.598,19831.65,19528.21,2591.09
2025-06-27 11:00:00+02:00,67.45,63797.344,21919.24,19894.03,2862.05
2025-06-27 12:00:00+02:00,54.53,62457.978,22457.65,18452.22,2527.34
2025-06-27 13:00:00+02:00,28.3,61555.651,23142.22,18205.97,2609.31
2025-06-27 14:00:00+02:00,7.87,58695.849,25121.81,15195.06,2640.61
2025-06-27 15:00:00+02:00,9.88,59231.013,25548.98,14236.05,3275.8
2025-06-27 16:00:00+02:00,29.92,57926.911,23734.61,14546.84,3599.76
2025-06-27 17:00:00+02:00,70.68,57386.542,19606.7,14113.04,3770.57
2025-06-27 18:00:00+02:00,91.73,56657.832,14168.68,13346.46,3613.06
2025-06-27 19:00:00+02:00,107.15,57289.143,8298.87,11005.57,3729.67
2025-06-27 20:00:00+02:00,124.86,55699.426,3404.96,7818.13,4221.73
2025-06-27 21:00:00+02:00,134.94,52791.046,659.9,5610.57,4204.13
2025-06-27 22:00:00+02:00,126.24,50635.189,115.79,4991.07,4293.29
2025-06-27 23:00:00+02:00,107.7,48350.784,74.33,7321.52,4752.18
2025-06-28 00:00:00+02:00,94.7,45741.874,67.31,10019.23,5281.35
2025-06-28 01:00:00+02:00,89.61,43220.675,68.05,11148.58,6040.97
2025-06-28 02:00:00+02:00,82.02,41599.264,63.74,11913.4,6506.07
2025-06-28 03:00:00+02:00,76.59,40544.176,54.04,13045.67,6705.53
2025-06-28 04:00:00+02:00,70.27,39915.118,52.54,13851.69,6044.16
2025-06-28 05:00:00+02:00,75.4,39135.31,132.4,14583.93,5215.45
2025-06-28 06:00:00+02:00,74.0,40744.313,2160.02,14293.99,5555.48
2025-06-28 07:00:00+02:00,58.84,43207.171,7882.54,12499.83,5351.51
2025-06-28 08:00:00+02:00,27.8,47064.215,17586.62,10671.39,5373.39
2025-06-28 09:00:00+02:00,2.34,49561.899,27662.81,11103.22,4817.99
2025-06-28 10:00:00+02:00,0.01,51346.389,35613.06,11811.36,4476.58
2025-06-28 11:00:00+02:00,-0.04,50371.267,39149.37,11065.51,2333.91
2025-06-28 12:00:00+02:00,-1.0,49654.639,40966.74,11948.21,2233.32
2025-06-28 13:00:00+02:00,-2.01,48549.204,40307.38,12027.26,1724.24
2025-06-28 14:00:00+02:00,-3.09,47905.87,38879.65,11690.64,1929.08
2025-06-28 15:00:00+02:00,-1.01,47004.994,36362.04,12380.34,1861.34
2025-06-28 16:00:00+02:00,-1.0,46993.539,31514.59,12723.56,1910.01
2025-06-28 17:00:00+02:00,2.97,48721.27,27241.92,13941.94,5165.83
2025-06-28 18:00:00+02:00,62.73,49113.326,18948.47,15714.03,6314.69
2025-06-28 19:00:00+02:00,95.03,50212.876,10115.5,15386.52,6718.33
2025-06-28 20:00:00+02:00,108.99,49566.668,3509.26,12965.51,6385.79
2025-06-28 21:00:00+02:00,123.86,47580.859,518.77,11235.63,6032.22
2025-06-28 22:00:00+02:00,119.84,46718.508,114.1,9605.89,6021.46
2025-06-28 23:00:00+02:00,103.5,44797.048,65.17,10104.32,5996.53
2025-06-29 00:00:00+02:00,95.07,43082.772,64.46,10622.12,6565.94
2025-06-29 01:00:00+02:00,89.42,40913.896,60.78,11093.55,6209.21
2025-06-29 02:00:00+02:00,89.66,38838.888,54.06,11671.62,5894.36
2025-06-29 03:00:00+02:00,86.82,38140.318,52.4,11947.71,5780.82
2025-06-29 04:00:00+02:00,85.31,37615.002,52.14,11957.55,4710.35
2025-06-29 05:00:00+02:00,85.3,37162.313,134.28,11597.19,4423.26
2025-06-29 06:00:00+02:00,86.39,37892.252,1952.92,10525.95,3754.65
2025-06-29 07:00:00+02:00,74.92,39207.775,7661.21,7565.24,2938.87
2025-06-29 08:00:00+02:00,47.52,42495.746,17483.82,6552.02,2664.34
2025-06-29 09:00:00+02:00,1.99,43345.92,27362.68,6979.69,1235.82
2025-06-29 10:00:00+02:00,0.0,45746.866,35410.35,7454.39,1083.89
2025-06-29 11:00:00+02:00,-0.26,45076.981,38892.92,7113.21,197.76
2025-06-29 12:00:00+02:00,-5.4,45503.354,41048.97,8825.75,412.15
2025-06-29 13:00:00+02:00,-20.1,45304.303,41431.52,9716.07,399.13
2025-06-29 14:00:00+02:00,-24.01,44243.718,41017.55,10720.8,349.82
2025-06-29 15:00:00+02:00,-15.45,44174.635,38548.98,11425.99,751.68
2025-06-29 16:00:00+02:00,-2.69,43864.555,34972.09,11997.42,863.05
2025-06-29 17:00:00+02:00,0.01,47089.128,31045.66,12896.44,2207.95
2025-06-29 18:00:00+02:00,77.44,49215.717,22642.78,15859.6,2067.77
2025-06-29 19:00:00+02:00,102.14,50219.994,12208.72,17085.67,2005.76
2025-06-29 20:00:00+02:00,111.98,49816.0,4187.1,14201.49,1925.21
2025-06-29 21:00:00+02:00,118.07,48777.2,737.77,12192.92,1832.64
2025-06-29 22:00:00+02:00,113.73,48708.397,108.75,11974.2,1877.32
2025-06-29 23:00:00+02:00,101.0,47003.405,61.97,12361.82,1822.91
2025-06-30 00:00:00+02:00,98.73,44053.172,79.62,11577.52,1811.02
2025-06-30 01:00:00+02:00,89.03,42144.22,52.45,10222.53,1803.44
2025-06-30 02:00:00+02:00,85.03,41194.956,52.4,9209.49,1766.7
2025-06-30 03:00:00+02:00,84.13,40299.762,52.7,8422.11,1592.17
2025-06-30 04:00:00+02:00,86.51,40732.306,52.58,8124.79,1423.64
2025-06-30 05:00:00+02:00,97.41,42738.545,154.27,7747.73,1352.51
2025-06-30 06:00:00+02:00,114.9,49073.954,2260.18,6807.18,1348.2
2025-06-30 07:00:00+02:00,111.7,55010.742,8431.62,4758.14,1196.0
2025-06-30 08:00:00+02:00,108.52,59757.603,19211.69,2864.7,1120.79
2025-06-30 09:00:00+02:00,91.77,60188.066,30875.67,2003.6,991.59
2025-06-30 10:00:00+02:00,74.65,59722.627,39473.65,1561.18,476.19
2025-06-30 11:00:00+02:00,43.73,58835.901,45500.51,1508.26,147.68
2025-06-30 12:00:00+02:00,19.05,58521.301,48973.92,1490.37,194.93
2025-06-30 13:00:00+02:00,9.96,58136.953,50305.18,1483.06,84.03
2025-06-30 14:00:00+02:00,19.65,57524.511,49234.71,1565.31,103.55
2025-06-30 15:00:00+02:00,60.0,57185.824,46439.77,1569.59,427.48
2025-06-30 16:00:00+02:00,80.5,56665.978,41023.72,1594.82,379.3
2025-06-30 17:00:00+02:00,91.98,56729.211,34101.61,1518.55,733.33
2025-06-30 18:00:00+02:00,110.01,57418.284,23314.02,1573.56,820.82
2025-06-30 19:00:00+02:00,178.94,57990.817,12160.72,1807.26,878.32
2025-06-30 20:00:00+02:00,288.97,57498.352,4167.68,2576.78,1001.42
2025-06-30 21:00:00+02:00,233.35,55466.295,702.55,4116.45,1248.71
2025-06-30 22:00:00+02:00,157.0,53419.489,59.17,6157.76,1475.45
2025-06-30 23:00:00+02:00,122.65,49605.757,56.75,8755.5,1868.21
2025-07-01 00:00:00+02:00,111.28,46870.729,64.35,10704.61,2242.918
2025-07-01 01:00:00+02:00,95.29,45303.027,54.227,11478.734,2465.138
2025-07-01 02:00:00+02:00,89.1,43548.878,52.596,11585.667,2695.229
2025-07-01 03:00:00+02:00,88.08,43878.83,52.583,11248.125,2972.346
2025-07-01 04:00:00+02:00,90.01,44663.073,52.43,10926.948,3298.7
2025-07-01 05:00:00+02:00,96.5,46384.021,140.96,10633.734,3170.289
2025-07-01 06:00:00+02:00,114.97,51601.1,2136.044,9509.404,3169.436
2025-07-01 07:00:00+02:00,120.11,57191.037,8134.074,7328.19,2149.004
2025-07-01 08:00:00+02:00,114.72,60737.629,18901.885,3104.973,1570.538
2025-07-01 09:00:00+02:00,91.19,61611.443,30565.55,1092.126,1107.128
2025-07-01 10:00:00+02:00,84.31,60247.017,38583.599,721.73,792.297
2025-07-01 11:00:00+02:00,69.56,60853.284,44480.877,714.346,342.67
2025-07-01 12:00:00+02:00,44.54,60247.793,47779.788,651.547,167.816
2025-07-01 13:00:00+02:00,42.47,59965.107,48358.19,578.353,48.576
2025-07-01 14:00:00+02:00,57.65,59251.58,46530.461,513.796,124.994
2025-07-01 15:00:00+02:00,78.14,58720.64,43044.559,541.91,118.53
2025-07-01 16:00:00+02:00,90.8,58815.008,38270.879,494.433,209.358
2025-07-01 17:00:00+02:00,102.02,60062.799,31435.364,871.491,492.046
2025-07-01 18:00:00+02:00,152.08,59626.494,22286.811,795.26,527.293
2025-07-01 19:00:00+02:00,307.27,59591.012,11503.952,995.034,826.316
2025-07-01 20:00:00+02:00,476.19,59119.124,3997.934,1289.947,1148.166
2025-07-01 21:00:00+02:00,406.81,56682.907,709.689,2116.976,1404.495
2025-07-01 22:00:00+02:00,250.01,55313.699,76.117,3545.771,1906.854
2025-07-01 23:00:00+02:00,147.65,51532.171,54.853,5805.834,2894.499
2025-07-02 00:00:00+02:00,119.29,48555.076,64.247,7670.274,3767.912
2025-07-02 01:00:00+02:00,102.7,46500.574,53.142,9486.458,4140.427
2025-07-02 02:00:00+02:00,92.54,45617.6,52.34,10321.604,3083.21
2025-07-02 03:00:00+02:00,92.08,45312.386,52.743,10722.286,2764.713
2025-07-02 04:00:00+02:00,91.71,45284.379,52.726,10362.121,2850.493
2025-07-02 05:00:00+02:00,100.55,47140.442,135.509,10490.852,2485.724
2025-07-02 06:00:00+02:00,116.43,53044.039,2126.701,9950.866,2442.284
2025-07-02 07:00:00+02:00,110.42,58725.859,7945.947,9102.305,1547.736
2025-07-02 08:00:00+02:00,104.52,61961.279,18377.818,5237.862,921.704
2025-07-02 09:00:00+02:00,92.62,61587.257,28127.85,2462.466,577.07
2025-07-02 10:00:00+02:00,81.06,62262.373,36851.174,1919.525,960.221
2025-07-02 11:00:00+02:00,69.93,61315.036,43184.304,1470.363,1155.355
2025-07-02 12:00:00+02:00,36.12,60747.947,45912.423,1600.817,649.157
2025-07-02 13:00:00+02:00,32.59,60988.021,46966.232,1983.775,589.368
2025-07-02 14:00:00+02:00,46.61,59311.293,45936.701,1382.069,279.224
2025-07-02 15:00:00+02:00,71.49,59494.957,42313.509,1590.816,327.906
2025-07-02 16:00:00+02:00,79.6,60071.788,36180.516,1968.977,822.552
2025-07-02 17:00:00+02:00,89.27,60686.855,28153.956,4094.177,1697.812
2025-07-02 18:00:00+02:00,113.99,60428.393,18619.579,8270.48,1416.878
2025-07-02 19:00:00+02:00,186.01,59650.361,8866.99,10869.326,1405.763
2025-07-02 20:00:00+02:00,240.07,59602.04,2916.781,14328.101,2030.35
2025-07-02 21:00:00+02:00,180.21,59324.587,336.834,14124.436,2096.699
2025-07-02 22:00:00+02:00,134.93,57115.954,104.551,13953.58,2892.722
2025-07-02 23:00:00+02:00,108.5,53656.768,54.545,15346.786,4032.098
2025-07-03 00:00:00+02:00,83.49,50767.292,59.499,16747.837,5121.173
2025-07-03 01:00:00+02:00,81.15,47905.723,52.559,18379.591,5521.583
2025-07-03 02:00:00+02:00,79.0,46061.912,54.251,16669.37,4039.261
2025-07-03 03:00:00+02:00,78.93,44587.009,53.75,15610.873,3633.346
2025-07-03 04:00:00+02:00,80.88,44591.097,52.562,15696.545,3285.221
2025-07-03 05:00:00+02:00,86.45,47712.139,89.466,17217.98,3429.796
2025-07-03 06:00:00+02:00,104.92,54733.229,1370.844,18397.664,4457.441
2025-07-03 07:00:00+02:00,108.03,58853.481,4968.011,16956.503,3915.091
2025-07-03 08:00:00+02:00,104.9,62391.434,11059.565,16554.73,3798.147
2025-07-03 09:00:00+02:00,90.45,63538.749,17783.766,16343.425,3845.402
2025-07-03 10:00:00+02:00,75.06,64537.221,23696.344,15680.064,2912.848
2025-07-03 11:00:00+02:00,57.35,64781.927,28210.457,14745.468,1834.773
2025-07-03 12:00:00+02:00,42.16,62859.383,31667.625,13764.402,1252.196
2025-07-03 13:00:00+02:00,33.91,61975.199,34570.932,13243.814,549.775
2025-07-03 14:00:00+02:00,24.72,60636.073,35699.378,13194.435,456.59
2025-07-03 15:00:00+02:00,37.86,59483.382,34931.359,12602.258,367.168
2025-07-03 16:00:00+02:00,58.57,57986.779,33472.545,12188.027,1169.044
2025-07-03 17:00:00+02:00,81.0,58220.234,28709.164,11643.041,1665.005
2025-07-03 18:00:00+02:00,95.19,60465.467,20578.528,11545.418,2728.735
2025-07-03 19:00:00+02:00,107.2,60705.191,11314.548,10922.831,2425.376
2025-07-03 20:00:00+02:00,146.96,59245.379,4178.911,8850.659,2115.885
2025-07-03 21:00:00+02:00,166.67,56255.556,667.654,6650.528,1779.179
2025-07-03 22:00:00+02:00,133.3,53835.393,114.209,6231.362,1439.112
2025-07-03 23:00:00+02:00,117.03,50786.019,56.458,6722.963,1322.284
2025-07-04 00:00:00+02:00,111.01,48411.38,56.853,6558.508,1376.947
2025-07-04 01:00:00+02:00,105.45,45576.927,51.965,5912.133,1523.83
2025-07-04 02:00:00+02:00,101.31,44302.014,51.751,5115.945,1526.295
2025-07-04 03:00:00+02:00,98.44,43991.199,51.963,4418.276,1759.204
2025-07-04 04:00:00+02:00,103.2,44107.858,52.154,4000.897,1974.495
2025-07-04 05:00:00+02:00,106.63,46042.107,114.822,3622.302,2201.011
2025-07-04 06:00:00+02:00,122.38,50910.516,1889.634,3412.764,2063.983
2025-07-04 07:00:00+02:00,116.46,56474.46,6731.476,2923.98,2168.376
2025-07-04 08:00:00+02:00,100.0,60085.313,15180.211,1824.338,2629.803
2025-07-04 09:00:00+02:00,91.15,59475.198,25792.298,2358.597,3179.797
2025-07-04 10:00:00+02:00,70.01,59911.247,35367.0,3129.847,3434.042
2025-07-04 11:00:00+02:00,6.69,59278.288,41852.239,4077.087,3249.904
2025-07-04 12:00:00+02:00,-0.05,59430.319,44463.128,5340.755,3165.479
2025-07-04 13:00:00+02:00,-1.56,57858.239,44893.9,5895.185,2345.625
2025-07-04 14:00:00+02:00,-1.37,56673.603,43940.874,6478.394,2538.286
2025-07-04 15:00:00+02:00,-0.61,56234.801,42172.396,7254.309,3341.392
2025-07-04 16:00:00+02:00,2.39,55897.694,38744.119,7208.398,3528.521
2025-07-04 17:00:00+02:00,62.04,55712.881,31550.848,6290.123,3901.526
2025-07-04 18:00:00+02:00,88.68,55657.619,22356.906,5650.374,4194.491
2025-07-04 19:00:00+02:00,110.0,56238.851,11717.365,4187.021,4315.799
2025-07-04 20:00:00+02:00,130.74,55617.416,4304.123,2945.858,4688.971
2025-07-04 21:00:00+02:00,150.1,52891.204,743.301,2452.647,4695.994
2025-07-04 22:00:00+02:00,129.68,50772.264,112.16,2794.531,5116.036
2025-07-04 23:00:00+02:00,107.99,49099.667,69.701,3662.438,6193.467
2025-07-05 00:00:00+02:00,104.2,45183.533,78.28,5161.863,4814.167
2025-07-05 01:00:00+02:00,94.98,42798.765,61.717,7593.061,4240.63
2025-07-05 02:00:00+02:00,96.5,40528.021,69.848,9647.679,2937.401
2025-07-05 03:00:00+02:00,93.4,39948.355,55.877,11746.93,3008.471
2025-07-05 04:00:00+02:00,94.5,39840.283,54.32,13148.598,2798.807
2025-07-05 05:00:00+02:00,83.49,40043.201,114.034,14454.508,2864.89
2025-07-05 06:00:00+02:00,84.47,41662.717,2197.564,14933.263,3982.578
2025-07-05 07:00:00+02:00,43.77,44048.157,7936.802,13881.882,4467.841
2025-07-05 08:00:00+02:00,17.86,46766.654,17414.847,10390.522,4920.007
2025-07-05 09:00:00+02:00,3.34,48885.255,26940.732,9374.917,5634.842
2025-07-05 10:00:00+02:00,0.0,50377.192,33124.098,10417.541,4450.034
2025-07-05 11:00:00+02:00,-0.08,51429.897,36197.476,12217.937,3830.654
2025-07-05 12:00:00+02:00,-1.01,49770.231,38167.385,12795.296,2917.832
2025-07-05 13:00:00+02:00,-2.05,48194.518,39256.714,13225.409,2293.856
2025-07-05 14:00:00+02:00,-2.11,46849.213,38331.753,14504.443,2140.177
2025-07-05 15:00:00+02:00,-2.01,46735.669,34305.256,15632.13,2219.579
2025-07-05 16:00:00+02:00,-2.26,46612.434,29376.298,16316.018,2503.061
2025-07-05 17:00:00+02:00,0.0,48222.585,25284.931,16655.584,4509.413
2025-07-05 18:00:00+02:00,41.25,48847.778,17959.825,17502.197,5062.235
2025-07-05 19:00:00+02:00,85.0,49158.43,9771.197,17292.297,5430.971
2025-07-05 20:00:00+02:00,111.01,48752.139,3480.437,14380.123,5751.356
2025-07-05 21:00:00+02:00,122.96,46141.105,448.333,11599.363,5532.813
2025-07-05 22:00:00+02:00,117.14,45445.375,114.227,9618.458,5676.627
2025-07-05 23:00:00+02:00,108.21,43256.461,97.934,9854.066,5315.447
2025-07-06 00:00:00+02:00,95.15,41317.275,92.701,8974.854,4856.869
2025-07-06 01:00:00+02:00,89.5,39653.884,85.323,8916.521,5589.595
2025-07-06 02:00:00+02:00,85.94,37973.534,70.599,8335.833,5667.206
2025-07-06 03:00:00+02:00,83.95,37158.143,58.205,8940.486,4858.492
2025-07-06 04:00:00+02:00,82.6,36265.603,54.751,9701.407,3825.225
2025-07-06 05:00:00+02:00,82.0,36051.57,79.504,10890.234,2987.777
2025-07-06 06:00:00+02:00,78.46,36359.241,1536.95,11934.377,2554.078
2025-07-06 07:00:00+02:00,77.57,37899.661,5861.439,11620.108,2252.101
2025-07-06 08:00:00+02:00,70.57,40191.324,12791.035,10465.519,1968.95
2025-07-06 09:00:00+02:00,38.81,43007.212,21155.347,9923.621,1539.712
2025-07-06 10:00:00+02:00,19.21,46051.541,27437.435,11126.468,1386.417
2025-07-06 11:00:00+02:00,13.19,47504.97,30769.945,11535.774,746.334
2025-07-06 12:00:00+02:00,10.26,47935.059,30161.909,13928.84,554.633
2025-07-06 13:00:00+02:00,5.85,47794.924,28174.489,14733.036,600.909
2025-07-06 14:00:00+02:00,11.2,45578.049,24554.179,15110.605,719.641
2025-07-06 15:00:00+02:00,50.57,45951.872,20515.652,15105.651,797.643
2025-07-06 16:00:00+02:00,70.77,46192.101,16492.815,15034.386,581.761
2025-07-06 17:00:00+02:00,100.29,46029.602,11949.458,14002.114,296.412
2025-07-06 18:00:00+02:00,107.37,47578.977,7082.086,12377.356,177.179
2025-07-06 19:00:00+02:00,112.16,48405.781,3975.969,11041.517,254.444
2025-07-06 20:00:00+02:00,120.32,47116.049,1430.151,10056.161,182.089
2025-07-06 21:00:00+02:00,125.04,46221.614,197.278,9223.146,160.669
2025-07-06 22:00:00+02:00,122.21,47080.033,65.699,8106.593,603.261
2025-07-06 23:00:00+02:00,110.78,44703.729,63.764,7756.871,389.424
2025-07-07 00:00:00+02:00,118.84,42537.249,59.596,6854.126,516.674
2025-07-07 01:00:00+02:00,107.42,40695.767,55.974,6173.604,553.424
2025-07-07 02:00:00+02:00,101.92,39752.931,52.763,6440.516,495.656
2025-07-07 03:00:00+02:00,99.12,40485.174,52.472,6220.228,877.467
2025-07-07 04:00:00+02:00,101.0,40929.083,52.76,5575.382,1214.531
2025-07-07 05:00:00+02:00,108.22,43443.498,71.047,5525.476,1367.324
2025-07-07 06:00:00+02:00,134.2,48963.258,931.97,5156.383,1140.544
2025-07-07 07:00:00+02:00,143.67,55088.265,3314.683,4402.876,1634.133
2025-07-07 08:00:00+02:00,152.29,58913.643,7364.796,4124.281,2107.714
2025-07-07 09:00:00+02:00,131.99,60484.599,13244.244,3938.954,2273.454
2025-07-07 10:00:00+02:00,108.64,61851.24,19350.691,4123.531,2783.364
2025-07-07 11:00:00+02:00,108.98,62269.889,24915.893,4483.102,3127.223
2025-07-07 12:00:00+02:00,90.24,61995.17,28590.842,5202.112,3617.194
2025-07-07 13:00:00+02:00,71.0,61673.325,29741.973,6344.338,4152.03
2025-07-07 14:00:00+02:00,53.02,59293.615,28519.715,8269.85,4281.645
2025-07-07 15:00:00+02:00,50.67,58174.032,25657.939,10323.11,4135.6
2025-07-07 16:00:00+02:00,52.51,57653.703,21747.394,11359.858,4976.419
2025-07-07 17:00:00+02:00,72.3,58817.431,17634.581,12222.456,5337.533
2025-07-07 18:00:00+02:00,87.95,59726.392,12480.366,13280.643,5788.296
2025-07-07 19:00:00+02:00,92.27,58917.828,6853.164,13142.414,5829.474
2025-07-07 20:00:00+02:00,97.28,57099.543,2698.84,13740.588,5795.361
2025-07-07 21:00:00+02:00,109.92,55018.218,394.066,13184.242,5638.501
2025-07-07 22:00:00+02:00,110.09,52529.229,83.74,12666.276,4630.07
2025-07-07 23:00:00+02:00,95.82,48984.874,72.714,13568.779,4219.552
2025-07-08 00:00:00+02:00,103.83,45825.15,53.326,12777.636,4052.343
2025-07-08 01:00:00+02:00,92.9,44142.581,54.03,12260.118,4113.874
2025-07-08 02:00:00+02:00,86.13,42496.901,52.67,11729.07,4363.976
2025-07-08 03:00:00+02:00,84.78,42681.091,62.079,11824.878,4381.819
2025-07-08 04:00:00+02:00,85.37,43192.95,52.476,11968.541,4468.961
2025-07-08 05:00:00+02:00,91.14,45391.056,71.993,12008.667,4806.561
2025-07-08 06:00:00+02:00,107.99,50907.407,1127.69,12302.638,4365.026
2025-07-08 07:00:00+02:00,118.65,56171.857,4683.571,10850.032,4256.549
2025-07-08 08:00:00+02:00,117.76,59262.045,10595.382,9661.708,3814.818
2025-07-08 09:00:00+02:00,94.06,59908.007,17067.89,9772.467,3765.374
2025-07-08 10:00:00+02:00,81.78,61128.661,22688.838,10335.81,3683.652
2025-07-08 11:00:00+02:00,78.44,61008.516,25968.199,10954.434,3334.455
2025-07-08 12:00:00+02:00,60.15,60739.408,27410.559,11867.824,3422.369
2025-07-08 13:00:00+02:00,54.72,59927.895,28634.757,12383.063,3190.116
2025-07-08 14:00:00+02:00,53.04,58695.617,29320.062,13491.132,2836.345
2025-07-08 15:00:00+02:00,54.65,57427.436,28919.79,13450.461,2247.183
2025-07-08 16:00:00+02:00,65.2,56630.0,26483.227,13514.115,2443.001
2025-07-08 17:00:00+02:00,79.98,56809.407,22128.773,16278.071,3442.061
2025-07-08 18:00:00+02:00,83.92,57847.767,16015.28,16031.707,3848.854
2025-07-08 19:00:00+02:00,102.1,57711.027,8949.199,15288.822,3984.798
2025-07-08 20:00:00+02:00,122.77,56313.403,3439.244,14198.674,3791.391
2025-07-08 21:00:00+02:00,123.34,53135.696,489.788,12380.744,3733.764
2025-07-08 22:00:00+02:00,116.65,51381.405,74.864,11766.727,3353.338
2025-07-08 23:00:00+02:00,100.95,47906.082,78.844,11921.77,2828.12
2025-07-09 00:00:00+02:00,97.15,45285.157,62.044,11913.494,2607.935
2025-07-09 01:00:00+02:00,86.85,43124.663,52.365,12093.721,2036.15
2025-07-09 02:00:00+02:00,83.86,41124.589,51.903,11986.591,1618.75
2025-07-09 03:00:00+02:00,84.65,41069.542,52.028,11707.009,1172.983
2025-07-09 04:00:00+02:00,85.1,41520.193,52.531,11750.133,1014.017
2025-07-09 05:00:00+02:00,96.15,44027.347,73.417,12093.647,922.683
2025-07-09 06:00:00+02:00,113.66,49527.424,1251.758,11801.761,1035.212
2025-07-09 07:00:00+02:00,116.46,55218.42,5083.174,10303.288,1047.926
2025-07-09 08:00:00+02:00,113.59,58431.008,11542.192,10017.988,1098.245
2025-07-09 09:00:00+02:00,95.66,59759.926,18879.48,10801.449,1012.34
2025-07-09 10:00:00+02:00,84.68,60443.807,24082.998,11575.685,1168.335
2025-07-09 11:00:00+02:00,77.77,59992.143,26589.142,11761.579,1045.232
2025-07-09 12:00:00+02:00,65.67,60860.274,27987.408,12080.31,928.817
2025-07-09 13:00:00+02:00,46.69,59824.174,29088.274,12118.513,883.957
2025-07-09 14:00:00+02:00,37.78,57660.611,29453.175,12486.962,939.038
2025-07-09 15:00:00+02:00,48.32,57665.341,28967.959,12529.051,910.035
2025-07-09 16:00:00+02:00,71.13,55997.143,25941.225,12155.882,806.603
2025-07-09 17:00:00+02:00,84.73,56433.301,22084.555,11720.337,823.052
2025-07-09 18:00:00+02:00,99.01,57124.566,16249.065,11299.61,876.385
2025-07-09 19:00:00+02:00,115.98,56774.87,9285.581,10005.536,720.382
