,price,load_actual,Solar,Wind_Onshore,Wind_Offshore,residual_load,re_penetration,wind_share,solar_share,hour_cos,solar_peak_impact,price_lag_24h,price_lag_168h,hour_sin,is_weekend,pred_baseline,pred_xgboost
2026-02-16 16:00:00+01:00,106.11,68108.48072,3256.427,14348.72188,3295.145,47208.18684000001,0.3068677154306665,0.2590553583559659,0.0478123570747005,-0.5000000000000004,-1628.2135000000014,71.2,141.73,-0.8660254037844385,0,141.73,126.71711
2026-02-16 17:00:00+01:00,120.2,68949.12649,615.432,14208.43863,3233.613,50891.64285999999,0.2618957563243236,0.2529698709457864,0.0089258853785371,-0.2588190451025206,-159.28552256553448,92.5,186.86,-0.9659258262890684,0,186.86,137.4157
2026-02-16 18:00:00+01:00,132.03,71763.51031,0.74,14795.05414,3392.662,53575.05417,0.2534499226895468,0.2534396110423489,1.0311647197905863e-05,-1.8369701987210294e-16,-1.359357947053562e-16,99.73,196.61,-1.0,0,196.61,150.28627
2026-02-16 19:00:00+01:00,133.14,71359.7554,0.512,14933.21473,3201.719,53224.30967,0.2541410859432402,0.2541339110307545,7.174912485756644e-06,0.2588190451025203,0.1325153510924904,92.7,187.92,-0.9659258262890684,0,187.92,147.11026
2026-02-16 20:00:00+01:00,121.79,68227.16216,0.073,14804.76821,3214.916,50207.40495000001,0.264114124631796,0.2641130546766976,1.069955098364009e-06,0.5000000000000001,0.0365,82.82,162.88,-0.8660254037844386,0,162.88,129.75838
2026-02-16 21:00:00+01:00,112.26,64533.2232,0.067,14576.84546,3065.793,46890.51774,0.2733894974581093,0.273388459233197,1.0382249123425158e-06,0.7071067811865474,0.0473761543394986,74.93,146.31,-0.7071067811865477,0,146.31,127.29483
2026-02-16 22:00:00+01:00,106.0,60953.68306,0.063,13849.75562,2674.436,44429.42844,0.271095261031795,0.2710942274601249,1.0335716701152529e-06,0.8660254037844384,0.0545596004384196,73.0,130.45,-0.5000000000000004,0,130.45,120.49645
2026-02-16 23:00:00+01:00,101.58,57787.52184,0.037,13861.99798,2265.97,41659.51686,0.2790914797255822,0.2790908394489477,6.402766345032802e-07,0.965925826289068,0.0357392555726955,71.5,117.03,-0.2588190451025215,0,117.03,108.64432
2026-02-17 00:00:00+01:00,89.45,54546.75372,0.035,13172.77898,2109.246,39264.69374,0.2801644266209872,0.2801637849696035,6.416513836856798e-07,1.0,0.035,75.64,106.37,0.0,0,106.37,99.31501
2026-02-17 01:00:00+01:00,86.56,52143.30428,0.029,12861.36523,2236.813,37045.09705,0.2895521762281383,0.289551620068524,5.561596143634341e-07,0.9659258262890684,0.0280118489623829,69.29,105.03,0.2588190451025207,0,105.03,92.60706
2026-02-17 02:00:00+01:00,84.45,51470.90513,0.025,12567.78672,2814.701,36088.39241,0.2988584071165721,0.2988579214052768,4.85711295281432e-07,0.8660254037844387,0.0216506350946109,64.63,103.21,0.4999999999999999,0,103.21,89.96473
2026-02-17 03:00:00+01:00,86.33,51339.45798,0.025,12643.08114,2756.707,35939.64484,0.2999605711848226,0.2999600842299348,4.869548877929155e-07,0.7071067811865476,0.0176776695296636,63.2,102.83,0.7071067811865476,0,102.83,89.96473
2026-02-17 04:00:00+01:00,82.47,52749.7755,0.024,12753.41266,3012.787,36983.55184,0.2988870286282071,0.2988865736499674,4.549782396704229e-07,0.5000000000000001,0.012,63.01,102.02,0.8660254037844386,0,102.02,90.51833
2026-02-17 05:00:00+01:00,83.21,55046.24641,0.036,12535.53472,3249.362,39261.31369,0.2867576583229556,0.2867570043274091,6.539955464331177e-07,0.2588190451025207,0.0093174856236907,60.1,103.59,0.9659258262890684,0,103.59,93.82469
2026-02-17 06:00:00+01:00,87.85,60989.91444,0.039,12598.72345,3384.261,45006.89099,0.2620601061135051,0.2620594666635181,6.394499870690423e-07,6.123233995736766e-17,2.3880612583373392e-18,60.47,102.5,1.0,0,102.5,98.275734
2026-02-17 07:00:00+01:00,105.66,67469.92207,0.427,12242.01656,3225.72,52001.75851,0.2292601367458493,0.2292538079998407,6.328746008584207e-06,-0.2588190451025206,-0.1105157322587763,82.37,122.95,0.9659258262890684,0,122.95,120.36595
2026-02-17 08:00:00+01:00,118.04,70431.28367,741.73,12110.39186,3618.393,53960.76881000001,0.2338522599867872,0.223321002265072,0.0105312577217151,-0.4999999999999998,-370.86499999999984,97.01,146.49,0.8660254037844387,0,146.49,148.96338
2026-02-17 09:00:00+01:00,125.25,71294.61408,3489.362,11758.93179,3079.944,52966.37629,0.2570774528554682,0.2081345972831725,0.0489428555722957,-0.7071067811865475,-2467.3515322146536,106.53,141.6,0.7071067811865476,0,141.6,147.63261
2026-02-17 10:00:00+01:00,106.26,72176.90034,6960.178,11440.14504,2222.518,51554.05929999999,0.285726332702749,0.189294122851494,0.096432209851255,-0.8660254037844387,-6027.690962861567,111.82,141.67,0.4999999999999999,0,141.67,138.80524
2026-02-17 11:00:00+01:00,100.41,72697.41118,10466.377,11097.63564,1526.768,49606.63054,0.3176286509409096,0.1736568529069318,0.1439717980339778,-0.9659258262890682,-10109.7438519779,97.58,129.96,0.258819045102521,0,129.96,133.25467
2026-02-17 12:00:00+01:00,88.32,72009.80636,12427.811,10993.54829,1234.989,47353.45807,0.3424026467552912,0.1698176666225936,0.1725849801326975,-1.0,-12427.811,91.89,112.55,1.2246467991473532e-16,0,112.55,119.53777
2026-02-17 13:00:00+01:00,86.98,71098.85144,12964.068,12350.51314,1291.091,44493.1793,0.3742067783254193,0.191868136597285,0.1823386417281342,-0.9659258262890684,-12522.328094967668,93.57,110.26,-0.2588190451025208,0,110.26,116.18294
2026-02-17 14:00:00+01:00,82.21,69738.90633,11830.782,13021.53844,2217.475,42669.11089,0.3881591620021609,0.2185152340630347,0.1696439279391263,-0.8660254037844388,-10245.75775863567,90.99,108.79,-0.4999999999999997,0,108.79,108.23315
2026-02-17 15:00:00+01:00,82.11,68984.09259,9301.583,13992.87976,2922.162,42767.46783,0.3800386984259671,0.2452020621700838,0.1348366362558832,-0.7071067811865479,-6577.2124150695145,95.91,118.74,-0.7071067811865471,0,118.74,112.29256
2026-02-17 16:00:00+01:00,90.35,69125.63136,5022.356,14439.78176,3015.162,46648.331600000005,0.3251659235188792,0.2525104424594148,0.0726554810594644,-0.5000000000000004,-2511.178000000002,106.11,120.09,-0.8660254037844385,0,120.09,119.37956
2026-02-17 17:00:00+01:00,103.0,69690.20387,980.014,16145.16354,2146.473,50418.55333,0.2765331347853323,0.2624706992409032,0.0140624355444291,-0.2588190451025206,-253.6462876671017,120.2,130.45,-0.9659258262890684,0,130.45,134.39336
2026-02-17 18:00:00+01:00,120.37,72105.7754,1.074,17789.46924,2192.366,52122.86616,0.2771332688560201,0.277118374071323,1.4894784697093765e-05,-1.8369701987210294e-16,-1.972905993426386e-16,132.03,141.29,-1.0,0,141.29,140.80629
2026-02-17 19:00:00+01:00,133.39,72314.40319,0.46,18146.02223,3303.574,50864.34696,0.2966221842921359,0.2966158231803835,6.361111752404135e-06,0.2588190451025203,0.1190567607471593,133.14,130.44,-0.9659258262890684,0,130.44,137.95958
2026-02-17 20:00:00+01:00,119.41,69375.11888,0.108,18701.73435,3900.944,46772.33253,0.3258053710739818,0.3258038143198927,1.5567540891253895e-06,0.5000000000000001,0.054,121.79,122.78,-0.8660254037844386,0,122.78,126.36166
2026-02-17 21:00:00+01:00,110.94,66626.5696,0.067,18929.83275,5322.601,42374.06885,0.3640064451104503,0.3640054395056233,1.0056048270568624e-06,0.7071067811865474,0.0473761543394986,112.26,110.52,-0.7071067811865477,0,110.52,113.90779
2026-02-17 22:00:00+01:00,98.04,63034.30503,0.063,17641.50666,5293.908,40098.827370000006,0.3638570719401806,0.3638560724844085,9.99455772059616e-07,0.8660254037844384,0.0545596004384196,106.0,109.33,-0.5000000000000004,0,109.33,109.778
2026-02-17 23:00:00+01:00,93.89,59359.97573,0.048,17545.08554,4778.391,37036.45119,0.3760703111055669,0.3760695024798993,8.086256675428732e-07,0.965925826289068,0.0463644396618752,101.58,106.03,-0.2588190451025215,0,106.03,103.25336
2026-02-18 00:00:00+01:00,96.14,56177.78444,0.048,16346.99389,4036.395,35794.347550000006,0.3628380345218185,0.3628371800915401,8.544302784184346e-07,1.0,0.048,89.45,96.96,0.0,0,96.96,93.31127
2026-02-18 01:00:00+01:00,94.66,54532.43905,0.052,15378.01869,3416.541,35737.82736,0.344650120504742,0.3446491669438725,9.535608695646632e-07,0.9659258262890684,0.0502281429670315,86.56,97.12,0.2588190451025207,0,97.12,92.47342
2026-02-18 02:00:00+01:00,92.84,53278.05195,0.041,14457.98211,2735.213,36084.81584,0.3227076719346906,0.3227069023870344,7.695476561056959e-07,0.8660254037844387,0.0355070415551619,84.45,96.84,0.4999999999999999,0,96.84,91.13884
2026-02-18 03:00:00+01:00,93.73,53079.69411,0.039,13008.65635,2060.292,38010.70676,0.2838936358369304,0.2838929010926811,7.347442492637229e-07,0.7071067811865476,0.0275771644662753,86.33,94.87,0.7071067811865476,0,94.87,92.88156
2026-02-18 04:00:00+01:00,90.4,54138.10678,0.03,11065.01441,1559.339,41513.72337,0.233188490711385,0.2331879365730564,5.541383285143389e-07,0.5000000000000001,0.015,82.47,94.87,0.8660254037844386,0,94.87,98.09401
2026-02-18 05:00:00+01:00,96.72,56185.64608,0.037,8552.31838,1216.276,46417.0147,0.1738634697924612,0.1738628112612779,6.585311833438296e-07,0.2588190451025207,0.0095763046687932,83.21,94.83,0.9659258262890684,0,94.83,100.891014
2026-02-18 06:00:00+01:00,98.15,61693.28628,0.044,6535.94475,869.635,54287.66253,0.1200393786187523,0.1200386654131079,7.132056444570389e-07,6.123233995736766e-17,2.6942229581241773e-18,87.85,98.4,1.0,0,98.4,122.039154
2026-02-18 07:00:00+01:00,148.45,68700.909,2.657,5040.6148,466.453,63191.1842,0.0801987176035764,0.0801600427150097,3.867488856661271e-05,-0.2588190451025206,-0.6876822028373973,105.66,113.26,0.9659258262890684,0,113.26,228.06468
2026-02-18 08:00:00+01:00,206.43,71783.31898,1505.367,3972.8218,418.549,65886.58118,0.0821463521579843,0.0611753658426341,0.0209709863153502,-0.4999999999999998,-752.6834999999996,118.04,134.48,0.8660254037844387,0,134.48,243.72844
2026-02-18 09:00:00+01:00,156.12,72919.36152,5041.955,2851.88172,270.287,64755.2378,0.1119609874499625,0.0428167314540139,0.0691442559959485,-0.7071067811865475,-3565.200570937419,125.25,134.36,0.7071067811865476,0,134.36,216.33746
2026-02-18 10:00:00+01:00,133.54,73521.14777,9193.723,2002.89198,308.099,62016.43379,0.1564816971572695,0.0314330100943145,0.125048687062955,-0.8660254037844387,-7961.997673357281,106.26,131.0,0.4999999999999999,0,131.0,222.00397
2026-02-18 11:00:00+01:00,112.8,74007.25244,14485.171,1817.78594,405.744,57298.5515,0.2257711290328778,0.0300447573270293,0.1957263717058484,-0.9659258262890682,-13991.600767113448,100.41,131.42,0.258819045102521,0,131.42,176.22853
2026-02-18 12:00:00+01:00,105.21,74568.05993,18146.046,1972.66949,396.493,54052.851440000006,0.2751205879468829,0.0317718134577193,0.2433487744891634,-1.0,-18146.046,88.32,119.87,1.2246467991473532e-16,0,119.87,146.01253
2026-02-18 13:00:00+01:00,102.36,71323.31092,18029.63,2276.756,562.772,50454.15292,0.292599400263512,0.0398120609289291,0.2527873393345828,-0.9659258262890684,-17415.285255436174,86.98,119.17,-0.2588190451025208,0,119.17,117.11012
2026-02-18 14:00:00+01:00,97.88,69409.00771,15965.988,2935.70697,781.198,49726.114740000005,0.2835783656818395,0.0535507579294278,0.2300276077524116,-0.8660254037844388,-13826.951204517503,82.21,114.28,-0.4999999999999997,0,114.28,121.352455
2026-02-18 15:00:00+01:00,106.16,68646.2771,11834.172,4410.75143,1184.946,51216.40767000001,0.253908444366315,0.0815149439473389,0.1723935004189761,-0.7071067811865479,-8368.023270927972,82.11,116.37,-0.7071067811865471,0,116.37,122.730354
2026-02-18 16:00:00+01:00,111.0,68872.30242,5881.257,6340.56191,1533.291,55117.19251000001,0.1997190369231161,0.1143253910981999,0.0853936458249162,-0.5000000000000004,-2940.6285000000025,90.35,117.25,-0.8660254037844385,0,117.25,138.85075
2026-02-18 17:00:00+01:00,137.99,70028.15494,846.542,8288.37051,2098.721,58794.52142999999,0.1604159572621177,0.1483273623144811,0.0120885949476366,-0.2588190451025206,-219.101192079178,103.0,119.71,-0.9659258262890684,0,119.71,194.58832
2026-02-18 18:00:00+01:00,153.49,72987.54969,0.528,10839.03321,3383.665,58764.32348,0.1948719510438466,0.1948647169333408,7.234110505731105e-06,-1.8369701987210294e-16,-9.699202649247036e-17,120.37,131.01,-1.0,0,131.01,167.32741
2026-02-18 19:00:00+01:00,129.54,73556.57117,0.158,13955.27193,4500.858,55100.28324,0.2509128366974151,0.2509106886908198,2.148006595288936e-06,0.2588190451025203,0.0408934091261982,133.39,122.96,-0.9659258262890684,0,122.96,138.89687
2026-02-18 20:00:00+01:00,117.63,70956.10571,0.09,16219.45343,5442.456,49294.10628000001,0.3052873211296759,0.3052860527398862,1.268389789707922e-06,0.5000000000000001,0.045,119.41,109.17,-0.8660254037844386,0,109.17,124.89376
2026-02-18 21:00:00+01:00,106.14,66704.31938,0.079,18580.85025,5846.598,42276.79213,0.3662060789623186,0.3662048946312178,1.1843311008085425e-06,0.7071067811865474,0.0558614357137372,110.94,107.41,-0.7071067811865477,0,107.41,111.324196
2026-02-18 22:00:00+01:00,101.94,63862.88255,0.072,19278.593,6012.344,38571.87355,0.396020473710985,0.3960193462955423,1.1274154426654516e-06,0.8660254037844384,0.0623538290724795,98.04,106.11,-0.5000000000000004,0,106.11,99.97861
2026-02-18 23:00:00+01:00,97.42,60461.61097,0.058,20124.82006,6255.893,34080.83991,0.4363226622110628,0.4363217029246813,9.59286381383033e-07,0.965925826289068,0.0560236979247659,93.89,102.31,-0.2588190451025215,0,102.31,91.85622
2026-02-19 00:00:00+01:00,87.84,56925.84565,0.048,20628.39361,5962.323,30335.081040000005,0.4671123337102327,0.4671114905080026,8.432022300576925e-07,1.0,0.048,96.14,90.02,0.0,0,90.02,85.70946
2026-02-19 01:00:00+01:00,86.75,54725.41135,0.044,21467.36408,6183.575,27074.42827,0.505267706498473,0.505266902484416,8.040140569907291e-07,0.9659258262890684,0.042500736356719,94.66,88.07,0.2588190451025207,0,88.07,82.58574
2026-02-19 02:00:00+01:00,84.89,53955.23791,0.044,22167.96194,6619.993,25167.23897,0.5335533685908272,0.5335525531000296,8.154907976384826e-07,0.8660254037844387,0.0381051177665153,92.84,86.94,0.4999999999999999,0,86.94,75.68294
2026-02-19 03:00:00+01:00,83.58,53506.03332,0.052,22937.7107,6614.855,23953.415620000003,0.5523230908046689,0.5523221189516502,9.71853018686828e-07,0.7071067811865476,0.0367695526217004,93.73,85.03,0.7071067811865476,0,85.03,74.68744
2026-02-19 04:00:00+01:00,74.09,55032.22759,0.029,24046.9974,6972.466,24012.735190000003,0.5636604905602004,0.563659963596251,5.269639494889289e-07,0.5000000000000001,0.0145,90.4,85.07,0.8660254037844386,0,85.07,74.25257
2026-02-19 05:00:00+01:00,79.61,57576.80011,0.032,24319.86249,6917.243,26339.66262,0.5425299327215425,0.5425293769421324,5.55779410089902e-07,0.2588190451025207,0.0082822094432806,96.72,86.65,0.9659258262890684,0,86.65,75.95812
2026-02-19 06:00:00+01:00,79.98,62891.93297,0.043,25285.38223,6695.725,30910.78274,0.5085095769795355,0.508508893267047,6.837124885398477e-07,6.123233995736766e-17,2.6329906181668093e-18,98.15,90.7,1.0,0,90.7,88.23209
2026-02-19 07:00:00+01:00,82.01,70148.31933,3.597,25142.6158,6596.656,38405.45053,0.4525107529757263,0.4524594759097274,5.127706599895242e-05,-0.2588190451025206,-0.9309721052337668,148.45,103.1,0.9659258262890684,0,103.1,117.86938
2026-02-19 08:00:00+01:00,94.37,73618.16089,1069.231,24564.03304,6655.123,41329.77385,0.4385926875875803,0.4240686762964311,0.0145240112911492,-0.4999999999999998,-534.6154999999998,206.43,122.67,0.8660254037844387,0,122.67,130.1305
2026-02-19 09:00:00+01:00,105.63,73534.21331,3554.401,22477.09485,6740.792,40761.925460000006,0.445674011794225,0.39733731462966,0.048336697164565,-0.7071067811865475,-2513.3410501562453,156.12,129.67,0.7071067811865476,0,129.67,127.84807
2026-02-19 10:00:00+01:00,106.81,74187.36944,6790.627,20366.38712,6748.857,40281.49832,0.4570302381111088,0.3654967728964943,0.0915334652146145,-0.8660254037844387,-5880.855489624512,133.54,124.64,0.4999999999999999,0,124.64,119.4813
2026-02-19 11:00:00+01:00,97.22,74340.72573,10210.593,19194.51036,6655.536,38280.086370000005,0.4850724687699386,0.347723890319358,0.1373485784505806,-0.9659258262890682,-9862.675480426376,112.8,114.92,0.258819045102521,0,114.92,104.04004
2026-02-19 12:00:00+01:00,94.52,74231.5215,12258.144,18444.47648,6206.128,37322.77302,0.4972112619300144,0.3320773167770783,0.1651339451529361,-1.0,-12258.144,105.21,107.59,1.2246467991473532e-16,0,107.59,97.622375
2026-02-19 13:00:00+01:00,90.86,74394.97337,13111.028,20121.56296,6433.625,34728.757410000006,0.5331840870850493,0.3569486856044558,0.1762354014805933,-0.9659258262890684,-12664.28055439911,102.36,105.48,-0.2588190451025208,0,105.48,93.43246
2026-02-19 14:00:00+01:00,89.19,71908.47087,12038.775,20894.87188,6479.575,32495.248990000007,0.5481026282877484,0.3806845917984961,0.1674180364892523,-0.8660254037844388,-10425.884980445007,97.88,104.37,-0.4999999999999997,0,104.37,90.04783
2026-02-19 15:00:00+01:00,85.28,71140.99329,8747.644,21820.87665,6451.885,34120.58764,0.5203807810089125,0.3974187081525355,0.1229620728563769,-0.7071067811865479,-6185.518391805819,106.16,103.56,-0.7071067811865471,0,103.56,96.30939
2026-02-19 16:00:00+01:00,88.0,70818.42049,4218.626,22219.73569,6359.004,38021.054800000005,0.4631191357145728,0.4035495213287833,0.0595696143857895,-0.5000000000000004,-2109.313000000002,111.0,103.91,-0.8660254037844385,0,103.91,103.3103
2026-02-19 17:00:00+01:00,98.21,71912.96189,785.988,22903.28226,6444.299,41779.39263,0.4190283429862493,0.4080986304651287,0.0109297125211205,-0.2588190451025206,-203.42866362204,137.99,109.02,-0.9659258262890684,0,109.02,122.400764
2026-02-19 18:00:00+01:00,103.92,74477.4925,1.076,24065.61349,6525.088,43885.71500999999,0.4107519797340116,0.4107375324162531,1.4447317758448972e-05,-1.8369701987210294e-16,-1.976579933823828e-16,153.49,130.01,-1.0,0,130.01,132.59479
2026-02-19 19:00:00+01:00,123.65,73689.2563,0.073,24961.0699,6548.524,42179.5894,0.4276019121664008,0.427600921519953,9.90646447873026e-07,0.2588190451025203,0.0188937902924839,129.54,132.11,-0.9659258262890684,0,132.11,118.979195
2026-02-19 20:00:00+01:00,110.58,71018.44585,0.049,24565.00482,6497.549,39955.84303,0.4373878145067855,0.437387124545193,6.899615925627862e-07,0.5000000000000001,0.0245,117.63,126.27,-0.8660254037844386,0,126.27,116.260574
2026-02-19 21:00:00+01:00,103.92,67257.04403,0.045,23360.13722,6404.138,37492.72381000001,0.4425457682428568,0.442545099167957,6.690748998711235e-07,0.7071067811865474,0.0318198051533946,106.14,106.6,-0.7071067811865477,0,106.6,100.65683
2026-02-19 22:00:00+01:00,98.96,64308.00802,0.041,22120.99899,6442.885,35744.08303,0.4441736864422316,0.4441730488855531,6.375566785904621e-07,0.8660254037844384,0.0355070415551619,101.94,104.59,-0.5000000000000004,0,104.59,96.45744
2026-02-19 23:00:00+01:00,90.72,60984.03897,0.027,21504.80511,6443.291,33035.91586,0.4582858659746786,0.4582854232358825,4.427387961837385e-07,0.965925826289068,0.0260799973098048,97.42,98.42,-0.2588190451025215,0,98.42,89.55943
2026-02-20 00:00:00+01:00,87.53,58124.32156,0.026,21293.1976,6500.279,30330.81896,0.4781733679473505,0.4781729206303015,4.47317049080065e-07,1.0,0.026,87.84,85.72,0.0,0,85.72,83.15148
2026-02-20 01:00:00+01:00,86.83,55774.93335,0.021,20001.68284,6630.769,29142.46051,0.4774989630713741,0.4774985865581496,3.765132244662737e-07,0.9659258262890684,0.0202844423520704,86.75,83.9,0.2588190451025207,0,83.9,81.75456
2026-02-20 02:00:00+01:00,86.25,54392.39166,0.021,18075.71818,6584.171,29732.48148,0.4533705804691582,0.4533701943857491,3.860834090780262e-07,0.8660254037844387,0.0181865334794732,84.89,81.72,0.4999999999999999,0,81.72,81.77461
2026-02-20 03:00:00+01:00,84.74,53813.32461,0.022,16499.87515,6596.258,30717.169460000005,0.4291902668601912,0.4291898580395105,4.08820680741063e-07,0.7071067811865476,0.015556349186104,83.58,81.18,0.7071067811865476,0,81.18,84.34891
2026-02-20 04:00:00+01:00,82.4,55000.73441,0.013,16310.07151,6450.029,32240.620899999994,0.413814720006027,0.4138144836455467,2.3636048026363075e-07,0.5000000000000001,0.0065,74.09,81.57,0.8660254037844386,0,81.57,85.34802
2026-02-20 05:00:00+01:00,85.53,57648.74857,0.024,17436.11431,6489.079,33723.53126,0.4150171149153186,0.415016698600991,4.163143276364099e-07,0.2588190451025207,0.0062116570824604,79.61,84.06,0.9659258262890684,0,84.06,86.40008
2026-02-20 06:00:00+01:00,85.22,63918.43464,0.036,19045.36228,6357.499,38515.53736,0.3974267740296464,0.3974262108118485,5.632177978506264e-07,6.123233995736766e-17,2.204364238465236e-18,79.98,84.42,1.0,0,84.42,92.358536
2026-02-20 07:00:00+01:00,109.21,69535.76084,3.038,19571.00507,5943.929,44017.78877,0.3669762401639093,0.3669325504140122,4.368974989704017e-05,-0.2588190451025206,-0.7862922590214576,82.01,105.21,0.9659258262890684,0,105.21,104.47987
2026-02-20 08:00:00+01:00,121.17,72228.97795,2038.767,18633.45669,5767.613,45789.14126,0.3660558053071551,0.3378293640938886,0.0282264412132665,-0.4999999999999998,-1019.3834999999996,94.37,122.21,0.8660254037844387,0,122.21,123.96907
2026-02-20 09:00:00+01:00,122.42,72861.38589,7790.924,17546.90017,6171.323,41352.23872000001,0.432453305480215,0.3255252817426199,0.1069280237375951,-0.7071067811865475,-5509.015192109021,105.63,128.75,0.7071067811865476,0,128.75,106.762474
2026-02-20 10:00:00+01:00,103.41,73642.28729,14326.524,15719.32765,6688.542,36907.89364,0.4988220084113034,0.3042799249534282,0.1945420834578752,-0.8660254037844387,-12407.133731927452,106.81,112.71,0.4999999999999999,0,112.71,100.335236
2026-02-20 11:00:00+01:00,90.08,72185.44325,18346.533,15141.90059,6549.966,32147.04366,0.5546602997412502,0.3005019518253079,0.2541583479159421,-0.9659258262890682,-17721.390047564655,97.22,104.18,0.258819045102521,0,104.18,91.922516
2026-02-20 12:00:00+01:00,84.93,70782.06845,20031.578,14637.98105,6709.613,29402.896400000005,0.5845996444598109,0.3015960753545907,0.2830035691052202,-1.0,-20031.578,94.52,98.62,1.2246467991473532e-16,0,98.62,87.44506
2026-02-20 13:00:00+01:00,80.22,70041.74772,18848.332,15363.27806,6227.926,29602.21166,0.5773633208249133,0.3082619261060323,0.2691013947188809,-0.9659258262890684,-18206.09066127069,90.86,96.49,-0.2588190451025208,0,96.49,87.584015
2026-02-20 14:00:00+01:00,75.62,69019.21153,15080.159,15921.58126,6075.823,31941.648270000005,0.5372064159829442,0.3187142213358751,0.2184921946470691,-0.8660254037844388,-13059.80078710854,89.19,98.93,-0.4999999999999997,0,98.93,90.42874
2026-02-20 15:00:00+01:00,73.55,68118.00544,10263.166,16872.15821,6444.484,34538.19722999999,0.4929652298697723,0.342297782493615,0.1506674473761573,-0.7071067811865479,-7257.154275043217,85.28,105.73,-0.7071067811865471,0,105.73,92.34178
2026-02-20 16:00:00+01:00,82.52,68649.99182,4415.762,18230.61029,7146.947,38856.67253,0.4339886793886001,0.3696658457955807,0.0643228335930193,-0.5000000000000004,-2207.8810000000017,88.0,117.97,-0.8660254037844385,0,117.97,103.4448
2026-02-20 17:00:00+01:00,97.39,69727.81859,673.799,19255.96133,7627.34,42170.71826,0.3952095574943469,0.3855462837303713,0.0096632737639756,-0.2588190451025206,-174.3920137710333,98.21,122.62,-0.9659258262890684,0,122.62,115.317055
2026-02-20 18:00:00+01:00,98.57,71194.97236,0.126,22585.88264,7720.001,40888.96272,0.4256762610533304,0.4256744912654391,1.769787891241482e-06,-1.8369701987210294e-16,-2.3145824503884974e-17,103.92,140.35,-1.0,0,140.35,113.58207
2026-02-20 19:00:00+01:00,91.46,70531.17035,0.089,26524.41839,7696.028,36310.63496,0.485183149807183,0.4851818879537421,1.261853440944639e-06,0.2588190451025203,0.0230348950141243,123.65,144.63,-0.9659258262890684,0,144.63,109.11337
2026-02-20 20:00:00+01:00,96.0,67061.73809,0.052,29665.95719,7839.311,29556.4179,0.5592655552658969,0.5592647798610018,7.754048952655173e-07,0.5000000000000001,0.026,110.58,137.0,-0.8660254037844386,0,137.0,94.95243
2026-02-20 21:00:00+01:00,87.84,62803.16594,0.054,32435.33872,7917.247,22450.52622,0.6425255656466672,0.6425247058174024,8.5982926484295e-07,0.7071067811865474,0.0381837661840735,103.92,127.41,-0.7071067811865477,0,127.41,79.12974
2026-02-20 22:00:00+01:00,81.64,59708.90442,0.03,33083.23792,7940.928,18684.7085,0.6870699825846847,0.6870694801470618,5.02437622853975e-07,0.8660254037844384,0.0259807621135331,98.96,119.88,-0.5000000000000004,0,119.88,59.84505
2026-02-20 23:00:00+01:00,59.79,57245.00104,0.034,35225.18516,7609.38,14410.401880000005,0.7482679427338865,0.7482673487955621,5.939383244353942e-07,0.965925826289068,0.0328414780938283,90.72,106.35,-0.2588190451025215,0,106.35,44.89761
2026-02-21 00:00:00+01:00,56.53,54234.30153,0.027,36507.21513,7233.929,10493.130399999996,0.8065222542933338,0.80652175645342,4.978399138239994e-07,1.0,0.027,87.53,103.97,0.0,1,103.97,12.915743
2026-02-21 01:00:00+01:00,52.88,51966.20691,0.015,37182.23728,7434.228,7349.726629999997,0.8585671907374546,0.8585669020883326,2.8864912203383285e-07,0.9659258262890684,0.014488887394336,86.83,94.83,0.2588190451025207,1,94.83,5.8327
2026-02-21 02:00:00+01:00,50.23,50614.66527,0.016,37655.2368,7409.876,5549.536469999992,0.8903571437172128,0.8903568276032976,3.1611391510048013e-07,0.8660254037844387,0.013856406460551,86.25,91.9,0.4999999999999999,1,91.9,1.8221244
2026-02-21 03:00:00+01:00,46.37,50187.2892,0.016,38079.43924,7449.221,4658.612959999999,0.9071754415458646,0.9071751227400424,3.18805822251902e-07,0.7071067811865476,0.0113137084989847,84.74,91.69,0.7071067811865476,1,91.69,1.1726363
2026-02-21 04:00:00+01:00,40.08,49824.87845,0.015,37842.42067,7250.289,4732.153780000001,0.9050242784887316,0.9050239774343092,3.01054422341496e-07,0.5000000000000001,0.0075,82.4,87.63,0.8660254037844386,1,87.63,0.6759631
2026-02-21 05:00:00+01:00,36.8,50970.80331,0.024,38341.77527,7483.885,5145.119040000005,0.89905752497743,0.8990570541196361,4.708577939027973e-07,0.2588190451025207,0.0062116570824604,85.53,88.35,0.9659258262890684,1,88.35,0.54426837
2026-02-21 06:00:00+01:00,24.94,50958.87585,0.022,38806.28451,7377.146,4775.423340000001,0.9062886835640428,0.9062882518433736,4.317206695210095e-07,6.123233995736766e-17,1.3471114790620884e-18,85.22,88.94,1.0,1,88.94,2.9405186
2026-02-21 07:00:00+01:00,42.37,52915.71407,1.244,38556.04095,7495.458,6862.971120000002,0.8703037228048881,0.8702802137202643,2.350908462379179e-05,-0.2588190451025206,-0.3219708921075356,109.21,90.94,0.9659258262890684,1,90.94,4.9417386
2026-02-21 08:00:00+01:00,51.96,55590.36245,803.412,37967.92952,7828.403,8990.617930000008,0.8382702048743341,0.8238178436269576,0.0144523612473766,-0.4999999999999998,-401.7059999999999,121.17,97.1,0.8660254037844387,1,97.1,9.425163
